,koi_fpflag_co,koi_fpflag_nt,koi_fpflag_ss,koi_model_snr,koi_prad,koi_fpflag_ec,koi_duration_err1,koi_prad_err2,koi_prad_err1,koi_duration_err2,koi_disposition
3254,1,0,0,14.3,0.66,1,0.263,-0.1,0.14,-0.263,FALSE POSITIVE
3255,1,0,0,13.3,0.78,1,0.28600000000000003,-0.23,0.22,-0.28600000000000003,FALSE POSITIVE
3256,0,1,0,26.1,9.92,0,0.36200000000000004,-4.3,0.72,-0.36200000000000004,FALSE POSITIVE
3257,1,1,0,82.4,82.71,0,0.0405,-46.69,11.66,-0.0405,FALSE POSITIVE
3258,0,0,1,16.9,0.68,0,0.0741,-0.06,0.07,-0.0741,FALSE POSITIVE
3259,1,0,0,11.1,1.01,0,0.185,-0.24,0.27,-0.185,FALSE POSITIVE
3260,0,0,0,9.7,0.88,0,0.259,-0.1,0.11,-0.259,CANDIDATE
3261,1,0,0,10.4,0.69,0,0.201,-0.05,0.08,-0.201,FALSE POSITIVE
3262,1,0,0,12.9,1.73,0,0.193,-0.64,0.47,-0.193,FALSE POSITIVE
3263,1,0,1,11.6,1.46,1,0.534,-0.2,0.45,-0.534,FALSE POSITIVE
3264,0,1,0,78.3,24.75,0,0.0931,-5.38,6.58,-0.0931,FALSE POSITIVE
3265,0,0,0,11.6,1.54,0,0.377,-0.12,0.37,-0.377,CANDIDATE
3266,1,0,0,11.5,1.49,0,0.311,-0.37,0.25,-0.311,FALSE POSITIVE
3267,1,0,0,12.3,0.8,1,0.917,-0.06,0.12,-0.917,FALSE POSITIVE
3268,1,1,0,32.2,0.61,1,0.251,-0.06,0.05,-0.251,FALSE POSITIVE
3269,1,0,0,14.7,1.25,0,0.345,-0.44,0.36,-0.345,CONFIRMED
3270,0,0,0,13.0,1.63,0,0.304,-0.2,0.22,-0.304,CONFIRMED
3271,1,0,0,16.3,1.32,1,0.23,-0.11,0.26,-0.23,FALSE POSITIVE
3272,0,0,0,12.8,2.08,0,0.271,-0.32,0.32,-0.271,CANDIDATE
3273,1,0,0,10.4,0.75,1,0.303,-0.08,0.09,-0.303,FALSE POSITIVE
3274,0,0,1,21.2,1.42,1,0.0602,-0.31,0.28,-0.0602,FALSE POSITIVE
3275,0,0,0,10.8,1.38,0,0.35200000000000004,-0.26,0.44,-0.35200000000000004,CANDIDATE
3276,0,1,0,13.2,1.1,1,0.637,-0.12,0.36,-0.637,FALSE POSITIVE
3277,0,0,0,18.1,1.51,0,0.0847,-0.14,0.39,-0.0847,CANDIDATE
3278,0,0,0,11.7,1.6,0,0.428,-0.6,0.31,-0.428,CANDIDATE
3279,1,0,1,7.6,1.37,0,0.22399999999999998,-0.13,0.37,-0.22399999999999998,FALSE POSITIVE
3280,0,0,0,11.5,1.22,0,0.155,-0.11,0.33,-0.155,CANDIDATE
3281,0,0,0,21.6,0.5,0,0.11199999999999999,-0.02,0.04,-0.11199999999999999,CONFIRMED
3282,0,0,0,12.7,1.62,0,0.0939,-0.15,0.44,-0.0939,CANDIDATE
3283,0,0,0,10.4,0.98,0,0.26899999999999996,-0.12,0.14,-0.26899999999999996,CANDIDATE
3284,1,1,0,21.0,0.94,0,0.11,-0.09,0.06,-0.11,FALSE POSITIVE
3285,0,0,0,7.5,0.67,0,0.29,-0.09,0.21,-0.29,CANDIDATE
3286,1,0,0,11.2,1.04,0,0.132,-0.46,0.31,-0.132,FALSE POSITIVE
3287,1,0,1,121.6,36.51,0,0.0921,-3.38,10.1,-0.0921,FALSE POSITIVE
3288,1,0,1,123.5,30.08,1,0.0346,-2.8,1.94,-0.0346,FALSE POSITIVE
3289,0,0,0,18.4,2.61,0,0.16899999999999998,-0.66,0.4,-0.16899999999999998,CONFIRMED
3290,0,0,0,11.6,1.06,0,0.524,-0.13,0.37,-0.524,CANDIDATE
3291,0,0,0,12.4,1.57,0,0.395,-0.28,0.46,-0.395,CANDIDATE
3292,0,0,0,10.6,1.45,0,0.271,-0.12,0.21,-0.271,CANDIDATE
3293,0,0,0,9.5,1.24,0,0.262,-0.12,0.21,-0.262,CONFIRMED
3294,0,0,0,12.0,1.12,0,0.145,-0.09,0.06,-0.145,CANDIDATE
3295,1,0,0,10.6,1.25,1,0.14400000000000002,-0.13,0.39,-0.14400000000000002,FALSE POSITIVE
3296,1,1,0,44.5,17.72,0,0.0734,-2.39,2.63,-0.0734,FALSE POSITIVE
3297,1,1,0,18.9,96.03,0,0.114,-15.65,26.88,-0.114,FALSE POSITIVE
3298,0,0,0,9.1,0.88,0,1.2,-0.08,0.07,-1.2,CANDIDATE
3299,0,0,0,9.5,2.01,0,0.233,-1.09,0.44,-0.233,CANDIDATE
3300,1,0,1,40.7,5.18,1,0.0986,-1.59,1.06,-0.0986,FALSE POSITIVE
3301,0,0,0,9.7,1.35,0,0.225,-0.31,0.23,-0.225,CANDIDATE
3302,1,0,1,10.8,1.61,1,0.975,-0.13,0.49,-0.975,FALSE POSITIVE
3303,0,0,0,11.0,1.12,0,0.27,-0.13,0.3,-0.27,CANDIDATE
3304,1,0,0,16.8,2.07,0,0.23199999999999998,-0.2,0.6,-0.23199999999999998,FALSE POSITIVE
3305,0,0,0,20.3,2.02,0,0.156,-0.16,0.22,-0.156,CONFIRMED
3306,0,0,0,14.5,1.44,0,0.111,-0.13,0.12,-0.111,CANDIDATE
3307,0,0,0,11.0,1.95,0,0.33299999999999996,-0.23,0.71,-0.33299999999999996,CANDIDATE
3308,0,0,0,11.6,1.69,0,0.21,-0.18,0.28,-0.21,CANDIDATE
3309,0,0,0,11.7,1.74,0,0.28300000000000003,-0.36,0.27,-0.28300000000000003,CANDIDATE
3310,0,1,0,13.4,0.92,0,0.0905,-0.07,0.05,-0.0905,FALSE POSITIVE
3311,0,0,0,7.8,2.44,0,0.35100000000000003,-0.92,0.39,-0.35100000000000003,CANDIDATE
3312,0,0,0,10.8,1.4,0,0.281,-0.27,0.23,-0.281,CANDIDATE
3313,0,0,0,8.8,0.8,0,0.251,-0.22,0.16,-0.251,CANDIDATE
3314,0,0,0,20.5,2.52,0,0.20800000000000002,-0.22,0.52,-0.20800000000000002,CONFIRMED
3315,0,0,0,13.1,1.76,0,0.282,-0.17,0.53,-0.282,CONFIRMED
3316,0,0,0,11.1,1.41,0,0.262,-0.19,0.24,-0.262,CANDIDATE
3317,0,0,0,25.9,1.5,0,0.16,-0.27,0.41,-0.16,CONFIRMED
3318,1,0,1,29.1,0.58,1,0.142,-0.07,0.12,-0.142,FALSE POSITIVE
3319,0,0,0,12.1,0.82,0,0.316,-0.09,0.13,-0.316,CANDIDATE
3320,0,0,0,11.0,2.75,0,0.445,-1.08,0.58,-0.445,CANDIDATE
3321,0,0,0,14.1,0.87,0,0.13,-0.08,0.13,-0.13,CANDIDATE
3322,1,0,0,13.0,0.76,1,0.171,-0.06,0.19,-0.171,FALSE POSITIVE
3323,1,0,0,9.2,1.32,0,0.33299999999999996,-0.12,0.35,-0.33299999999999996,FALSE POSITIVE
3324,1,0,0,15.2,0.75,0,0.251,-0.18,0.16,-0.251,FALSE POSITIVE
3325,1,1,0,13.5,1.19,0,0.715,-0.4,0.32,-0.715,FALSE POSITIVE
3326,0,0,0,9.8,0.96,0,0.579,-0.07,0.06,-0.579,CONFIRMED
3327,0,0,0,11.8,3.21,0,0.295,-0.81,0.5,-0.295,CONFIRMED
3328,0,0,0,15.9,0.86,0,0.187,-0.15,0.24,-0.187,CONFIRMED
3329,0,0,0,95.9,5.91,0,0.0246,-0.81,1.22,-0.0246,CANDIDATE
3330,0,0,0,20.0,1.64,0,0.134,-0.13,0.18,-0.134,CANDIDATE
3331,0,0,0,10.8,1.07,0,0.368,-0.17,0.24,-0.368,CANDIDATE
3332,1,0,1,16.9,1.11,0,0.20199999999999999,-0.12,0.35,-0.20199999999999999,FALSE POSITIVE
3333,0,0,0,9.8,0.62,0,0.19699999999999998,-0.04,0.1,-0.19699999999999998,CANDIDATE
3334,0,0,0,11.1,0.71,0,0.175,-0.07,0.21,-0.175,CANDIDATE
3335,1,0,0,15.7,0.38,1,0.233,-0.02,0.05,-0.233,FALSE POSITIVE
3336,0,0,0,10.2,0.93,0,0.153,-0.1,0.29,-0.153,CANDIDATE
3337,0,0,0,12.1,1.9,0,0.158,-0.15,0.21,-0.158,CANDIDATE
3338,0,0,0,13.4,0.85,0,0.145,-0.09,0.15,-0.145,CONFIRMED
3339,0,1,0,75.0,93.55,0,0.379,-40.33,17.27,-0.379,FALSE POSITIVE
3340,1,0,0,9.0,0.98,0,0.20199999999999999,-0.32,0.23,-0.20199999999999999,FALSE POSITIVE
3341,0,0,0,11.6,1.91,0,0.33299999999999996,-0.16,0.48,-0.33299999999999996,CANDIDATE
3342,0,0,0,15.8,21.74,0,0.162,-1.51,1.81,-0.162,CANDIDATE
3343,0,0,1,71.0,8.4,0,0.0717,-0.69,1.92,-0.0717,FALSE POSITIVE
3344,0,0,0,38.0,2.84,0,0.0958,-0.22,0.47,-0.0958,CONFIRMED
3345,1,1,0,26.0,11.82,0,0.131,-0.9,1.81,-0.131,FALSE POSITIVE
3346,1,0,0,13.8,0.95,0,0.135,-0.08,0.07,-0.135,FALSE POSITIVE
3347,0,0,0,9.2,1.14,0,0.5660000000000001,-0.11,0.35,-0.5660000000000001,CANDIDATE
3348,0,0,0,10.7,0.76,0,0.2,-0.06,0.05,-0.2,CANDIDATE
3349,0,0,0,15.8,3.03,0,0.381,-0.34,1.0,-0.381,CANDIDATE
3350,0,0,0,9.7,1.17,0,0.19,-0.12,0.39,-0.19,CANDIDATE
3351,0,1,0,20.9,1.34,0,0.22899999999999998,-0.53,0.22,-0.22899999999999998,FALSE POSITIVE
3352,0,0,0,17.4,1.09,0,0.187,-0.21,0.18,-0.187,CONFIRMED
3353,0,0,0,9.9,2.37,0,0.313,-0.19,0.44,-0.313,CONFIRMED
3354,0,0,0,13.0,1.18,0,0.251,-0.18,0.15,-0.251,CONFIRMED
3355,1,0,1,123.1,44.48,0,0.0505,-4.93,13.87,-0.0505,FALSE POSITIVE
3356,1,0,0,10.0,0.8,0,0.23,-0.11,0.26,-0.23,FALSE POSITIVE
3357,0,0,1,9.8,0.8,1,0.289,-0.07,0.33,-0.289,FALSE POSITIVE
3358,1,0,0,16.1,1.02,0,0.10800000000000001,-0.1,0.32,-0.10800000000000001,FALSE POSITIVE
3359,0,0,0,9.1,1.19,0,0.42700000000000005,-0.12,0.08,-0.42700000000000005,CANDIDATE
3360,0,0,0,9.7,1.6,0,0.28600000000000003,-0.14,0.38,-0.28600000000000003,CANDIDATE
3361,0,0,0,14.8,0.9,1,0.308,-0.19,0.22,-0.308,FALSE POSITIVE
3362,0,0,0,12.0,0.64,0,0.217,-0.07,0.1,-0.217,CANDIDATE
3363,0,0,0,8.5,1.12,0,1.0,-0.11,0.32,-1.0,CANDIDATE
3364,0,0,1,40.3,1.14,1,0.10099999999999999,-0.26,0.26,-0.10099999999999999,FALSE POSITIVE
3365,1,1,0,37.5,7.05,0,0.0549,-2.44,1.32,-0.0549,FALSE POSITIVE
3366,0,0,0,10.3,3.78,0,0.35600000000000004,-0.52,1.22,-0.35600000000000004,CANDIDATE
3367,1,1,0,6.6,1.57,0,0.28800000000000003,-0.39,0.36,-0.28800000000000003,FALSE POSITIVE
3368,0,0,0,15.7,0.56,0,0.0993,-0.05,0.08,-0.0993,CANDIDATE
3369,0,0,0,9.9,0.91,0,0.21600000000000003,-0.12,0.28,-0.21600000000000003,CANDIDATE
3370,1,0,0,7.6,0.81,1,0.49700000000000005,-0.07,0.2,-0.49700000000000005,FALSE POSITIVE
3371,0,0,0,11.4,0.78,0,0.20199999999999999,-0.16,0.26,-0.20199999999999999,CANDIDATE
3372,1,1,0,14.1,0.66,1,0.337,-0.1,0.19,-0.337,FALSE POSITIVE
3373,1,0,0,24.3,24.48,0,0.222,-4.73,14.18,-0.222,FALSE POSITIVE
3374,1,0,0,24.6,2.03,1,0.13,-1.03,0.35,-0.13,FALSE POSITIVE
3375,1,0,0,18.8,0.46,1,0.258,-0.06,0.08,-0.258,FALSE POSITIVE
3376,0,0,0,27.1,1.56,0,0.153,-0.07,0.07,-0.153,CONFIRMED
3377,1,0,1,10.8,1.18,0,0.529,-0.11,0.05,-0.529,FALSE POSITIVE
3378,1,0,1,265.2,29.69,1,0.024,-2.99,2.7,-0.024,FALSE POSITIVE
3379,0,0,1,1669.4,46.14,0,0.00394,-4.7,14.16,-0.00394,FALSE POSITIVE
3380,0,0,0,8.7,0.89,0,0.511,-0.1,0.27,-0.511,CANDIDATE
3381,0,0,0,11.3,1.03,0,0.43200000000000005,-0.12,0.19,-0.43200000000000005,CANDIDATE
3382,1,0,0,13.1,1.09,0,0.14800000000000002,-0.12,0.11,-0.14800000000000002,FALSE POSITIVE
3383,0,1,0,10.6,13.28,1,0.644,-1.45,4.35,-0.644,FALSE POSITIVE
3384,1,0,0,11.8,1.41,0,0.298,-0.28,0.84,-0.298,FALSE POSITIVE
3385,1,0,0,17.4,0.59,1,0.22699999999999998,-0.07,0.13,-0.22699999999999998,FALSE POSITIVE
3386,0,0,0,13.9,0.67,0,0.147,-0.06,0.07,-0.147,CONFIRMED
3387,0,0,0,22.7,4.01,0,0.17,-0.85,0.64,-0.17,CONFIRMED
3388,0,0,1,110.8,25.91,0,0.0892,-2.04,2.04,-0.0892,FALSE POSITIVE
3389,0,0,0,13.5,2.16,0,0.34700000000000003,-0.28,0.69,-0.34700000000000003,CANDIDATE
3390,0,0,0,8.3,1.27,0,2.0,-0.1,0.25,-2.0,CANDIDATE
3391,0,0,0,13.0,1.15,0,0.309,-0.08,0.04,-0.309,CONFIRMED
3392,0,0,1,1820.5,24.39,0,0.00875,-2.41,7.2,-0.00875,FALSE POSITIVE
3393,1,0,1,127.1,31.13,0,0.059000000000000004,-2.58,8.22,-0.059000000000000004,FALSE POSITIVE
3394,0,0,0,9.7,1.69,0,0.418,-0.43,0.28,-0.418,CANDIDATE
3395,1,0,0,9.5,1.11,0,0.16399999999999998,-0.25,0.2,-0.16399999999999998,FALSE POSITIVE
3396,0,0,0,10.1,2.21,0,0.9840000000000001,-0.12,0.37,-0.9840000000000001,CANDIDATE
3397,0,0,0,27.8,2.61,0,0.153,-0.85,0.56,-0.153,CANDIDATE
3398,0,0,0,9.3,0.6,0,0.305,-0.08,0.13,-0.305,CANDIDATE
3399,0,1,0,12.5,0.65,1,0.8740000000000001,-0.07,0.22,-0.8740000000000001,FALSE POSITIVE
3400,0,0,0,18.7,1.67,0,0.13,-0.15,0.54,-0.13,CONFIRMED
3401,0,0,0,16.4,1.94,0,0.265,-0.21,0.63,-0.265,CONFIRMED
3402,0,0,0,131.0,7.71,0,0.0429,-0.86,0.8,-0.0429,CANDIDATE
3403,1,0,1,12.7,1.04,0,0.10800000000000001,-0.18,0.31,-0.10800000000000001,FALSE POSITIVE
3404,1,0,1,18.0,0.85,1,0.11900000000000001,-0.08,0.19,-0.11900000000000001,FALSE POSITIVE
3405,0,0,0,11.5,1.4,0,0.243,-0.12,0.14,-0.243,CANDIDATE
3406,0,0,0,9.9,0.85,0,0.243,-0.05,0.03,-0.243,CANDIDATE
3407,0,0,0,10.7,1.2,0,0.222,-0.05,0.17,-0.222,CONFIRMED
3408,0,0,0,11.0,2.08,0,0.10800000000000001,-0.17,0.52,-0.10800000000000001,CANDIDATE
3409,1,0,0,8.0,0.73,0,0.298,-0.08,0.1,-0.298,FALSE POSITIVE
3410,1,0,0,12.5,0.72,1,0.754,-0.04,0.11,-0.754,FALSE POSITIVE
3411,0,0,0,10.5,0.99,0,0.22899999999999998,-0.12,0.31,-0.22899999999999998,CANDIDATE
3412,0,0,0,8.5,1.04,0,1.0,-0.14,0.38,-1.0,CANDIDATE
3413,1,0,0,11.5,1.33,1,1.0,-0.1,0.15,-1.0,FALSE POSITIVE
3414,0,0,0,17.0,1.94,0,0.179,-0.16,0.18,-0.179,CONFIRMED
3415,0,0,0,14.1,1.66,0,0.20800000000000002,-0.18,0.54,-0.20800000000000002,CANDIDATE
3416,0,0,0,16.2,22.56,0,0.183,-2.91,5.38,-0.183,CANDIDATE
3417,0,0,1,147.9,428.62,0,0.0302,-82.47,123.9,-0.0302,FALSE POSITIVE
3418,0,0,0,8.8,1.82,0,0.228,-0.38,0.58,-0.228,CANDIDATE
3419,1,1,0,79.1,29.26,1,0.059000000000000004,-4.0,9.33,-0.059000000000000004,FALSE POSITIVE
3420,0,0,0,10.2,1.07,0,0.304,-0.12,0.35,-0.304,CANDIDATE
3421,0,0,0,10.6,3.17,0,0.527,-0.35,0.47,-0.527,CANDIDATE
3422,0,1,0,11.1,0.71,0,0.35600000000000004,-0.06,0.21,-0.35600000000000004,FALSE POSITIVE
3423,1,0,1,31.1,44.9,0,0.0691,-7.93,1.98,-0.0691,FALSE POSITIVE
3424,0,0,0,12.5,1.16,0,0.326,-0.37,0.33,-0.326,CANDIDATE
3425,1,0,0,9.2,0.92,0,0.494,-0.18,0.24,-0.494,FALSE POSITIVE
3426,1,0,1,37.3,23.21,0,0.256,-2.05,3.04,-0.256,FALSE POSITIVE
3427,0,0,0,12.6,1.89,0,0.18100000000000002,-0.15,0.35,-0.18100000000000002,CANDIDATE
3428,0,0,0,11.2,1.12,0,0.215,-0.09,0.21,-0.215,CANDIDATE
3429,1,0,0,49.3,3.11,0,0.18899999999999997,-0.19,0.39,-0.18899999999999997,FALSE POSITIVE
3430,0,0,0,9.6,2.24,0,0.40299999999999997,-0.2,0.59,-0.40299999999999997,CONFIRMED
3431,1,0,0,11.8,1.18,1,0.499,-0.12,0.35,-0.499,FALSE POSITIVE
3432,1,0,0,10.3,0.97,0,0.335,-0.2,0.26,-0.335,FALSE POSITIVE
3433,0,0,0,13.1,1.3,0,0.36200000000000004,-0.05,0.07,-0.36200000000000004,CONFIRMED
3434,0,0,0,20.7,2.86,0,0.293,-0.55,0.55,-0.293,CANDIDATE
3435,0,0,0,10.3,20.52,0,0.305,-1.54,4.61,-0.305,CANDIDATE
3436,0,0,0,7.5,0.82,0,0.8640000000000001,-0.06,0.08,-0.8640000000000001,CANDIDATE
3437,0,0,0,16.2,32.84,1,0.245,-8.55,5.71,-0.245,FALSE POSITIVE
3438,1,0,0,10.0,1.85,0,0.33399999999999996,-0.2,0.48,-0.33399999999999996,FALSE POSITIVE
3439,0,0,0,12.1,28.98,0,0.129,-2.63,12.24,-0.129,CANDIDATE
3440,1,0,0,33.3,1.92,1,0.146,-0.59,0.32,-0.146,FALSE POSITIVE
3441,0,0,0,11.4,11.67,0,0.92,-1.52,3.53,-0.92,CANDIDATE
3442,1,0,1,155.6,30.32,0,0.0559,-2.73,4.68,-0.0559,FALSE POSITIVE
3443,1,0,1,131.4,36.8,1,0.19399999999999998,-3.37,9.5,-0.19399999999999998,FALSE POSITIVE
3444,0,0,0,12.0,0.8,0,0.37,-0.07,0.08,-0.37,CANDIDATE
3445,0,0,0,18.2,3.19,0,0.166,-0.83,0.38,-0.166,CONFIRMED
3446,0,0,1,17.5,2.78,0,0.18600000000000003,-0.2,0.58,-0.18600000000000003,FALSE POSITIVE
3447,0,0,0,12.7,2.32,0,0.46299999999999997,-0.09,0.13,-0.46299999999999997,CONFIRMED
3448,0,0,1,8.8,0.75,0,0.26,-0.07,0.07,-0.26,FALSE POSITIVE
3449,0,0,0,12.2,2.22,0,0.725,-0.3,0.4,-0.725,CONFIRMED
3450,0,0,0,12.4,1.72,0,0.14300000000000002,-0.18,0.54,-0.14300000000000002,CANDIDATE
3451,0,0,0,10.4,0.97,0,0.136,-0.1,0.31,-0.136,CANDIDATE
3452,0,0,0,10.3,1.48,0,0.38299999999999995,-0.15,0.41,-0.38299999999999995,CANDIDATE
3453,0,1,0,7.3,0.73,0,1.3,-0.24,0.16,-1.3,FALSE POSITIVE
3454,0,0,0,54.3,4.63,0,0.764,-0.44,0.87,-0.764,CONFIRMED
3455,0,0,0,11.6,1.39,0,0.20199999999999999,-0.14,0.43,-0.20199999999999999,CANDIDATE
3456,0,1,0,11.1,1.7,0,1.5,-0.31,0.37,-1.5,FALSE POSITIVE
3457,0,0,0,14.5,0.97,0,0.215,-0.07,0.06,-0.215,CONFIRMED
3458,1,0,0,15.3,1.97,1,0.285,-0.19,0.12,-0.285,FALSE POSITIVE
3459,0,0,0,10.2,1.93,0,0.5760000000000001,-0.16,0.51,-0.5760000000000001,CANDIDATE
3460,0,0,0,25.9,3.19,0,0.19,-0.91,0.38,-0.19,CANDIDATE
3461,1,0,0,14.3,0.51,0,0.317,-0.06,0.17,-0.317,FALSE POSITIVE
3462,1,0,0,11.3,0.92,0,0.368,-0.08,0.97,-0.368,FALSE POSITIVE
3463,1,0,0,11.1,0.78,0,0.265,-0.07,0.2,-0.265,FALSE POSITIVE
3464,0,0,0,12.7,1.67,0,0.159,-0.48,0.26,-0.159,CANDIDATE
3465,0,0,0,10.2,1.1,0,0.39299999999999996,-0.09,0.11,-0.39299999999999996,CANDIDATE
3466,0,0,0,8.8,1.18,0,0.565,-0.16,0.37,-0.565,CANDIDATE
3467,1,0,0,14.7,0.95,1,0.281,-0.11,0.11,-0.281,FALSE POSITIVE
3468,0,0,0,25.7,3.35,0,0.14300000000000002,-0.47,0.88,-0.14300000000000002,CONFIRMED
3469,0,1,0,91.1,7.76,1,0.113,-1.43,2.14,-0.113,FALSE POSITIVE
3470,1,0,1,17.9,24.73,0,0.21899999999999997,-2.93,3.26,-0.21899999999999997,FALSE POSITIVE
3471,0,0,0,11.0,1.28,0,0.311,-0.12,0.39,-0.311,CANDIDATE
3472,0,0,0,11.3,8.17,0,0.845,-0.91,2.72,-0.845,CANDIDATE
3473,0,0,0,11.6,1.65,0,0.21,-0.16,0.35,-0.21,CANDIDATE
3474,0,1,0,18.5,13.68,0,1.7,-1.72,7.94,-1.7,FALSE POSITIVE
3475,0,0,0,11.3,2.26,0,0.27,-0.31,0.79,-0.27,CANDIDATE
3476,0,0,0,10.3,1.27,0,0.255,-0.14,0.43,-0.255,CANDIDATE
3477,1,0,1,10.8,0.77,1,0.562,-0.24,0.16,-0.562,FALSE POSITIVE
3478,0,0,0,10.3,1.78,0,1.7,-0.16,0.57,-1.7,CANDIDATE
3479,1,0,1,19.7,6.54,0,0.52,-1.72,1.92,-0.52,FALSE POSITIVE
3480,1,0,1,136.5,8.15,1,0.0756,-1.9,2.32,-0.0756,FALSE POSITIVE
3481,1,0,1,36.9,3.23,1,0.332,-0.53,1.05,-0.332,FALSE POSITIVE
3482,1,0,1,125.0,39.94,1,0.149,-4.71,10.96,-0.149,FALSE POSITIVE
3483,0,0,0,10.1,1.54,0,0.358,-0.08,0.23,-0.358,CANDIDATE
3484,1,0,0,14.2,1.12,1,0.24,-0.15,0.3,-0.24,FALSE POSITIVE
3485,0,0,0,11.5,1.29,0,0.215,-0.12,0.08,-0.215,CANDIDATE
3486,0,0,0,20.7,3.13,0,1.5,-0.33,0.98,-1.5,CANDIDATE
3487,0,1,0,225.1,90.09,0,0.498,-45.31,24.38,-0.498,FALSE POSITIVE
3488,0,1,0,85.7,81.01,0,3.1,-40.91,23.86,-3.1,FALSE POSITIVE
3489,0,0,0,12.3,1.85,0,0.506,-0.66,0.33,-0.506,CANDIDATE
3490,0,0,0,12.3,1.31,0,0.721,-0.12,0.34,-0.721,CANDIDATE
3491,0,1,0,768.9,2722.92,0,0.0123,-545.5,818.3,-0.0123,FALSE POSITIVE
3492,0,0,0,8.5,0.79,0,1.0,-0.06,0.22,-1.0,CANDIDATE
3493,1,0,1,27.1,89.18,1,0.736,-70.78,51.48,-0.736,FALSE POSITIVE
3494,0,0,1,374.1,30.94,0,0.0436,-5.77,8.68,-0.0436,FALSE POSITIVE
3495,0,0,1,608.9,109.72,0,0.00717,-46.99,25.32,-0.00717,FALSE POSITIVE
3496,0,0,1,1597.3,21.93,0,0.0177,-1.96,2.14,-0.0177,FALSE POSITIVE
3497,0,0,1,879.2,61.54,0,0.0155,-5.34,2.93,-0.0155,FALSE POSITIVE
3498,1,0,1,154.4,51.77,1,0.0391,-5.61,17.86,-0.0391,FALSE POSITIVE
3499,0,0,0,15.4,2.39,0,0.451,-0.29,0.72,-0.451,CONFIRMED
3500,1,0,1,301.4,22.25,1,0.00988,-2.0,4.33,-0.00988,FALSE POSITIVE
3501,0,0,0,10.6,0.9,0,0.606,-0.03,0.04,-0.606,CANDIDATE
3502,1,0,0,9.4,1.12,0,0.319,-0.1,0.25,-0.319,FALSE POSITIVE
3503,0,0,0,10.7,1.45,0,0.149,-0.15,0.46,-0.149,CANDIDATE
3504,0,0,1,950.0,51.86,0,0.00445,-4.93,14.84,-0.00445,FALSE POSITIVE
3505,0,0,0,10.4,1.24,0,0.298,-0.11,0.2,-0.298,CANDIDATE
3506,1,0,0,13.6,1.58,0,0.32899999999999996,-0.21,0.39,-0.32899999999999996,FALSE POSITIVE
3507,0,0,0,18.6,1.14,0,0.192,-0.12,0.12,-0.192,CONFIRMED
3508,0,0,0,10.3,2.27,0,1.1,-0.24,0.69,-1.1,CANDIDATE
3509,0,0,0,14.9,2.18,0,0.295,-0.48,0.33,-0.295,CONFIRMED
3510,0,0,0,11.4,3.51,0,0.231,-0.78,0.53,-0.231,CANDIDATE
3511,0,0,1,32.5,87.2,0,0.11900000000000001,-30.17,21.94,-0.11900000000000001,FALSE POSITIVE
3512,0,0,1,332.8,49.34,0,0.0344,-5.35,9.96,-0.0344,FALSE POSITIVE
3513,0,0,0,13.1,2.83,0,1.9,-0.83,0.45,-1.9,CANDIDATE
3514,0,0,1,5357.7,193.91,0,0.00942,-88.28,58.87,-0.00942,FALSE POSITIVE
3515,0,0,1,4322.4,59.15,0,0.00196,-7.72,15.43,-0.00196,FALSE POSITIVE
3516,0,0,1,5219.5,65.0,1,0.00234,-16.56,11.03,-0.00234,FALSE POSITIVE
3517,0,0,1,2426.9,45.43,0,0.00856,-15.54,9.57,-0.00856,FALSE POSITIVE
3518,0,0,1,922.1,35.18,0,0.0118,-3.62,10.84,-0.0118,FALSE POSITIVE
3519,0,0,1,1331.0,26.0,0,0.0125,-4.68,7.61,-0.0125,FALSE POSITIVE
3520,0,0,1,1539.9,59.23,0,0.0050100000000000006,-13.14,16.09,-0.0050100000000000006,FALSE POSITIVE
3521,0,0,0,5.8,1.52,0,0.8140000000000001,-0.11,0.05,-0.8140000000000001,CANDIDATE
3522,0,0,0,7.5,1.23,0,0.34,-0.08,0.04,-0.34,CONFIRMED
3523,0,0,0,9.6,4.05,0,5.5,-1.49,0.69,-5.5,CANDIDATE
3524,0,0,0,17.7,2.28,0,0.278,-0.28,0.72,-0.278,CANDIDATE
3525,0,0,1,751.5,22.31,0,0.018000000000000002,-2.1,5.61,-0.018000000000000002,FALSE POSITIVE
3526,0,0,0,17.1,1.08,0,0.175,-0.06,0.14,-0.175,CONFIRMED
3527,1,0,0,13.9,1.26,0,0.203,-0.13,0.06,-0.203,FALSE POSITIVE
3528,0,0,0,24.3,2.19,0,0.18899999999999997,-0.27,0.63,-0.18899999999999997,CONFIRMED
3529,0,0,1,12.2,2.21,0,0.45,-0.12,0.36,-0.45,FALSE POSITIVE
3530,0,0,1,2206.5,56.02,0,0.0043100000000000005,-6.35,19.09,-0.0043100000000000005,FALSE POSITIVE
3531,0,1,0,4594.8,49.76,0,0.0113,-5.56,11.17,-0.0113,FALSE POSITIVE
3532,0,0,1,3583.1,197.85,0,0.0027199999999999998,-70.11,43.17,-0.0027199999999999998,FALSE POSITIVE
3533,0,0,1,1161.1,83.77,0,0.0236,-13.1,24.29,-0.0236,FALSE POSITIVE
3534,0,0,1,1866.7,61.42,0,0.0145,-8.82,14.26,-0.0145,FALSE POSITIVE
3535,0,0,1,2427.5,153.32,0,0.0034,-68.77,31.76,-0.0034,FALSE POSITIVE
